Common Name,Latitude,Longitude,Status,Primary ID
Eastern Wahoo,40.34655434,-74.65720117,Alive,1143
Eastern White Pine,40.34693745,-74.65720824,Alive,9450
Eastern White Pine,40.34692077,-74.65736009,Alive,9448
Eastern White Pine,40.33970788,-74.65319864,Alive,9391
Eastern White Pine,40.33968693,-74.65317585,Alive,9390
Eastern White Pine,40.33971402,-74.65314634,Alive,9389
Eastern White Pine,40.34766179,-74.64529552,Alive,9232
Eastern White Pine,40.3476899,-74.64528881,Alive,9231
Eastern White Pine,40.34766588,-74.64525126,Alive,9230
Eastern White Pine,40.34734852,-74.64473225,Alive,9204
Eastern White Pine,40.34666269,-74.654008,Alive,9107
Eastern White Pine,40.34679556,-74.65379074,Alive,9105
Eastern White Pine,40.34687171,-74.65342797,Alive,9101
Eastern White Pine,40.34682622,-74.65341724,Alive,9100
Eastern White Pine,40.34679812,-74.65334885,Alive,9095
Eastern White Pine,40.34675365,-74.65332203,Alive,9094
Eastern White Pine,40.3467143,-74.65330325,Alive,9093
Eastern White Pine,40.34668722,-74.65333946,Alive,9092
Eastern White Pine,40.34232624,-74.65782009,Alive,8949
Eastern White Pine,40.34237684,-74.65785496,Alive,8948
Eastern White Pine,40.34230069,-74.65786971,Alive,8947
Eastern White Pine,40.34234004,-74.65790324,Alive,8946
Eastern White Pine,40.34232317,-74.65796761,Alive,8945
Eastern White Pine,40.34235435,-74.65797029,Alive,8944
Eastern White Pine,40.3472969,-74.65266824,Alive,8671
Eastern White Pine,40.34726675,-74.65266421,Alive,8670
Eastern White Pine,40.34727748,-74.65263605,Alive,8669
Eastern White Pine,40.34728004,-74.65257302,Alive,8668
Eastern White Pine,40.34733012,-74.652569,Dead,8666
Eastern White Pine,40.34733421,-74.65253413,Dead,8664
Eastern White Pine,40.34734494,-74.65249658,Alive,8661
Eastern White Pine,40.34735056,-74.65246841,Alive,8660
Eastern White Pine,40.34733165,-74.65245232,Alive,8659
Eastern White Pine,40.34834966,-74.64822784,Alive,8579
Eastern White Pine,40.3483609,-74.64817151,Alive,8577
Eastern White Pine,40.34837163,-74.64811787,Alive,8576
Eastern White Pine,40.34818715,-74.64764848,Alive,8521
Eastern White Pine,40.348157,-74.64764178,Alive,8520
Eastern White Pine,40.34812173,-74.64763373,Alive,8519
Eastern White Pine,40.34700356,-74.65132445,Alive,8438
Eastern White Pine,40.34701634,-74.65127885,Alive,8437
Eastern White Pine,40.34702451,-74.65124264,Alive,8435
Eastern White Pine,40.3470148,-74.651189,Alive,8434
Eastern White Pine,40.34705262,-74.65111658,Alive,8432
Eastern White Pine,40.34705109,-74.65107501,Alive,8431
Eastern White Pine,40.34706897,-74.65103611,Alive,8430
Eastern White Pine,40.34706029,-74.65095967,Alive,8429
Eastern White Pine,40.34601058,-74.63963136,Alive,8392
Eastern White Pine,40.34595385,-74.63957101,Alive,8391
Eastern White Pine,40.3458363,-74.63944159,Alive,8390
Eastern White Pine,40.34574074,-74.63937722,Alive,8389
Eastern White Pine,40.34564108,-74.63934235,Alive,8388
Eastern White Pine,40.34559048,-74.63924713,Alive,8387
Eastern White Pine,40.34552404,-74.63922031,Alive,8386
Eastern White Pine,40.34445847,-74.65228736,Alive,8324
Eastern White Pine,40.34446,-74.65226859,Alive,8323
Eastern White Pine,40.34521638,-74.65280972,Alive,8311
Eastern White Pine,40.34534773,-74.65294518,Alive,8308
Eastern White Pine,40.34442934,-74.65205602,Alive,8287
Eastern White Pine,40.34438181,-74.65204395,Alive,8286
Eastern White Pine,40.344414,-74.6520064,Alive,8282
Eastern White Pine,40.34436903,-74.65194337,Alive,8281
Eastern White Pine,40.34440225,-74.65189509,Alive,8280
Eastern White Pine,40.3445244,-74.6517811,Alive,8277
Eastern White Pine,40.34458317,-74.65171404,Alive,8276
Eastern White Pine,40.34461741,-74.65165637,Alive,8275
Eastern White Pine,40.34463121,-74.65160273,Alive,8274
Eastern White Pine,40.34463019,-74.65151556,Alive,8272
Eastern White Pine,40.34576833,-74.65315439,Alive,8250
Eastern White Pine,40.34452184,-74.66043457,Alive,8140
Eastern White Pine,40.34369543,-74.6607893,Alive,8138
Eastern White Pine,40.3435462,-74.66093279,Alive,8136
Eastern White Pine,40.34358044,-74.6610079,Alive,8135
Eastern White Pine,40.34360855,-74.66076784,Alive,8122
Eastern White Pine,40.3436479,-74.66076247,Alive,8121
Eastern White Pine,40.34360548,-74.66073431,Alive,8120
Eastern White Pine,40.34361213,-74.66068067,Alive,8119
Eastern White Pine,40.34770421,-74.65420246,Alive,7985
Eastern White Pine,40.34730968,-74.65449616,Alive,7975
Eastern White Pine,40.3473337,-74.65450421,Alive,7974
Eastern White Pine,40.34073009,-74.65378135,Alive,7971
Eastern White Pine,40.34913564,-74.64924708,Alive,7800
Eastern White Pine,40.34930888,-74.64896411,Alive,7797
Eastern White Pine,40.34923274,-74.64894131,Alive,7796
Eastern White Pine,40.3498889,-74.64910626,Alive,7792
Eastern White Pine,40.35091351,-74.64910291,Alive,7730
Eastern White Pine,40.35101725,-74.64917935,Alive,7721
Eastern White Pine,40.3510382,-74.64920349,Alive,7707
Eastern White Pine,40.35112916,-74.64930676,Alive,7701
Eastern White Pine,40.35134686,-74.64934029,Alive,7684
Eastern White Pine,40.35135401,-74.64931883,Alive,7682
Eastern White Pine,40.35134993,-74.64937247,Alive,7681
Eastern White Pine,40.35138314,-74.64932822,Alive,7678
Eastern White Pine,40.35163916,-74.64967623,Alive,7641
Eastern White Pine,40.35163354,-74.64972183,Alive,7638
Eastern White Pine,40.35161514,-74.64977011,Alive,7635
Eastern White Pine,40.35162128,-74.64983851,Alive,7631
Eastern White Pine,40.35158346,-74.64996323,Alive,7628
Eastern White Pine,40.35056857,-74.65096973,Alive,7561
Eastern White Pine,40.35073108,-74.65117224,Alive,7555
Eastern White Pine,40.35061916,-74.65119235,Alive,7554
Eastern White Pine,40.35078576,-74.64918002,Alive,7504
Eastern White Pine,40.35123801,-74.6492853,Alive,7492
Eastern White Pine,40.35106682,-74.64978687,Alive,7482
Eastern White Pine,40.35104178,-74.64989148,Alive,7481
Eastern White Pine,40.35101674,-74.64996792,Alive,7480
Eastern White Pine,40.33966751,-74.66659427,Alive,7414
Eastern White Pine,40.33969255,-74.66664791,Alive,7413
Eastern White Pine,40.33970328,-74.66670424,Alive,7412
Eastern White Pine,40.33976462,-74.66655672,Alive,7399
Eastern White Pine,40.33972782,-74.66651514,Alive,7391
Eastern White Pine,40.33972628,-74.66660231,Alive,7390
Eastern White Pine,40.33974826,-74.66664657,Alive,7389
Eastern White Pine,40.33976564,-74.66673642,Alive,7388
Eastern White Pine,40.33980959,-74.66677666,Alive,7387
Eastern White Pine,40.33983873,-74.66678068,Alive,7386
Eastern White Pine,40.33984486,-74.66689467,Alive,7374
Eastern White Pine,40.34248979,-74.66186151,Alive,7344
Eastern White Pine,40.34245759,-74.66189504,Alive,7343
Eastern White Pine,40.34245861,-74.66184676,Alive,7342
Eastern White Pine,40.34152383,-74.66107428,Alive,7311
Eastern White Pine,40.34151105,-74.66104746,Alive,7310
Eastern White Pine,40.34149725,-74.66102734,Alive,7309
Eastern White Pine,40.34147425,-74.6610193,Alive,7308
Eastern White Pine,40.34144205,-74.66100857,Alive,7307
Eastern White Pine,40.34141803,-74.66098979,Alive,7306
Eastern White Pine,40.34142927,-74.66100454,Alive,7305
Eastern White Pine,40.34140372,-74.66099113,Alive,7304
Eastern White Pine,40.34139503,-74.66098577,Alive,7303
Eastern White Pine,40.34136488,-74.66097504,Alive,7302
Eastern White Pine,40.34230886,-74.66081344,Stump,7287
Eastern White Pine,40.34182384,-74.66049559,Alive,7273
Eastern White Pine,40.34181055,-74.66054387,Alive,7272
Eastern White Pine,40.34177528,-74.66059349,Alive,7271
Eastern White Pine,40.34176455,-74.66065921,Alive,7270
Eastern White Pine,40.34897722,-74.66393486,Alive,7204
Eastern White Pine,40.34890363,-74.66400191,Alive,7198
Eastern White Pine,40.34895371,-74.66383964,Alive,7194
Eastern White Pine,40.34981072,-74.65199769,Alive,6945
Eastern White Pine,40.34026601,-74.6670147,Alive,6511
Eastern White Pine,40.34018066,-74.66697849,Stump,6500
Eastern White Pine,40.34016686,-74.66691278,Stump,6499
Eastern White Pine,40.34019395,-74.66688462,Stump,6498
Eastern White Pine,40.34015357,-74.6668645,Stump,6497
Eastern White Pine,40.34019446,-74.66676258,Stump,6495
Eastern White Pine,40.34021439,-74.66668345,Stump,6494
Eastern White Pine,40.34028646,-74.66658354,Alive,6493
Eastern White Pine,40.34058698,-74.66641724,Alive,6478
Eastern White Pine,40.34053178,-74.6663703,Alive,6476
Eastern White Pine,40.34060896,-74.66634214,Alive,6475
Eastern White Pine,40.34062634,-74.66628045,Alive,6474
Eastern White Pine,40.34065087,-74.66623753,Alive,6473
Eastern White Pine,40.34073827,-74.66695167,Alive,6465
Eastern White Pine,40.34084202,-74.66691546,Alive,6462
Eastern White Pine,40.34078325,-74.66565281,Alive,6427
Eastern White Pine,40.34018219,-74.66637701,Alive,6387
Eastern White Pine,40.34013875,-74.66634616,Alive,6386
Eastern White Pine,40.34012699,-74.66663986,Alive,6385
Eastern White Pine,40.34031201,-74.66632068,Alive,6381
Eastern White Pine,40.34023943,-74.66629922,Alive,6379
Eastern White Pine,40.34022563,-74.6662657,Alive,6378
Eastern White Pine,40.33990517,-74.66614433,Alive,6353
Eastern White Pine,40.33996753,-74.66621272,Alive,6351
Eastern White Pine,40.34001148,-74.66617115,Alive,6349
Eastern White Pine,40.34002221,-74.6662154,Alive,6348
Eastern White Pine,40.33468964,-74.65749554,Alive,6332
Eastern White Pine,40.33480413,-74.65727091,Dead,6313
Eastern White Pine,40.33474944,-74.65718776,Alive,6312
Eastern White Pine,40.33453527,-74.65632543,Alive,6300
Eastern White Pine,40.3345644,-74.65636298,Alive,6299
Eastern White Pine,40.33466663,-74.65652123,Alive,6292
Eastern White Pine,40.33467379,-74.6565266,Alive,6291
Eastern White Pine,40.33471213,-74.65655074,Alive,6289
Eastern White Pine,40.33475762,-74.65660304,Alive,6286
Eastern White Pine,40.33479186,-74.65671033,Alive,6280
Eastern White Pine,40.3348624,-74.65736948,Alive,6259
Eastern White Pine,40.33484042,-74.65741239,Alive,6258
Eastern White Pine,40.33480924,-74.65744592,Alive,6257
Eastern White Pine,40.33476222,-74.65749957,Alive,6255
Eastern White Pine,40.33472695,-74.65755053,Alive,6252
Eastern White Pine,40.33464874,-74.65754651,Alive,6248
Eastern White Pine,40.33467226,-74.65759881,Alive,6247
Eastern White Pine,40.3346099,-74.65758272,Alive,6245
Eastern White Pine,40.33457207,-74.65768866,Alive,6241
Eastern White Pine,40.33451431,-74.65768598,Alive,6240
Eastern White Pine,40.3344039,-74.65779863,Alive,6232
Eastern White Pine,40.33439624,-74.65785362,Alive,6231
Eastern White Pine,40.33427101,-74.65793543,Alive,6230
Eastern White Pine,40.33421018,-74.65798907,Alive,6229
Eastern White Pine,40.33418258,-74.65801053,Alive,6227
Eastern White Pine,40.33414986,-74.65804607,Alive,6215
Eastern White Pine,40.33409261,-74.65808362,Alive,6214
Eastern White Pine,40.33401696,-74.65815604,Alive,6212
Eastern White Pine,40.33398834,-74.6581775,Alive,6211
Eastern White Pine,40.33389224,-74.65823919,Alive,6208
Eastern White Pine,40.33378286,-74.65830088,Alive,6206
Eastern White Pine,40.33398374,-74.65598881,Alive,6186
Eastern White Pine,40.333973,-74.65686589,Alive,6160
Eastern White Pine,40.33384522,-74.6569705,Alive,6158
Eastern White Pine,40.33369698,-74.65702012,Alive,6156
Eastern White Pine,40.34030179,-74.66597468,Alive,6141
Eastern White Pine,40.33424034,-74.65666004,Alive,6136
Eastern White Pine,40.33411255,-74.65678342,Alive,6134
Eastern White Pine,40.33442231,-74.65647765,Alive,6122
Eastern White Pine,40.33346134,-74.65585068,Alive,6064
Eastern White Pine,40.33285153,-74.65757534,Alive,6014
Eastern White Pine,40.33292002,-74.65765715,Alive,6012
Eastern White Pine,40.33260566,-74.65614036,Alive,5974
Eastern White Pine,40.33269205,-74.65614572,Alive,5973
Eastern White Pine,40.33271709,-74.65607733,Alive,5972
Eastern White Pine,40.33278303,-74.65615243,Alive,5971
Eastern White Pine,40.33280195,-74.65605855,Alive,5970
Eastern White Pine,40.33287402,-74.65610616,Alive,5967
Eastern White Pine,40.33289702,-74.6560552,Alive,5966
Eastern White Pine,40.33295376,-74.65608738,Alive,5965
Eastern White Pine,40.33315618,-74.65605654,Alive,5963
Eastern White Pine,40.33313113,-74.65597607,Alive,5962
Eastern White Pine,40.3332073,-74.655964,Alive,5961
Eastern White Pine,40.3321497,-74.65659633,Alive,5939
Eastern White Pine,40.33212261,-74.65665936,Alive,5938
Eastern White Pine,40.33199431,-74.65671033,Alive,5937
Eastern White Pine,40.33196415,-74.65657488,Alive,5936
Eastern White Pine,40.33195546,-74.65651721,Alive,5935
Eastern White Pine,40.33197539,-74.65646893,Alive,5934
Eastern White Pine,40.34951534,-74.65318121,Alive,5901
Eastern White Pine,40.34965383,-74.65330862,Alive,5894
Eastern White Pine,40.33959646,-74.66545969,Alive,5869
Eastern White Pine,40.33963479,-74.66549188,Alive,5868
Eastern White Pine,40.33961282,-74.66551736,Alive,5867
Eastern White Pine,40.33962662,-74.66552272,Alive,5866
Eastern White Pine,40.33964042,-74.66551736,Alive,5865
Eastern White Pine,40.33962713,-74.66542616,Alive,5863
Eastern White Pine,40.33961742,-74.66545433,Alive,5862
Eastern White Pine,40.33961077,-74.66549188,Alive,5861
Eastern White Pine,40.33958726,-74.66550529,Alive,5859
Eastern White Pine,40.33958777,-74.66549054,Alive,5858
Eastern White Pine,40.33962406,-74.66559917,Alive,5854
Eastern White Pine,40.33957806,-74.66557235,Alive,5852
Eastern White Pine,40.33955608,-74.66560252,Alive,5850
Eastern White Pine,40.33956733,-74.66567762,Alive,5848
Eastern White Pine,40.33948095,-74.66574199,Alive,5843
Eastern White Pine,40.33969562,-74.66546103,Alive,5828
Eastern White Pine,40.33962917,-74.66539666,Alive,5826
Eastern White Pine,40.33966751,-74.66540471,Alive,5825
Eastern White Pine,40.33965115,-74.66536179,Alive,5823
Eastern White Pine,40.33969766,-74.66534838,Alive,5822
Eastern White Pine,40.33977024,-74.66527596,Alive,5820
Eastern White Pine,40.33807385,-74.66482133,Alive,5800
Eastern White Pine,40.33807896,-74.66488034,Alive,5799
Eastern White Pine,40.33812803,-74.6648173,Alive,5798
Eastern White Pine,40.33816534,-74.66485083,Alive,5797
Eastern White Pine,40.33818834,-74.66480926,Alive,5796
Eastern White Pine,40.33823179,-74.6648629,Alive,5795
Eastern White Pine,40.34003704,-74.66531016,Alive,5771
Eastern White Pine,40.34010092,-74.665282,Alive,5768
Eastern White Pine,40.33981215,-74.66511369,Alive,5763
Eastern White Pine,40.33976462,-74.66506138,Alive,5762
Eastern White Pine,40.33974008,-74.66505066,Alive,5760
Eastern White Pine,40.33971657,-74.66511503,Alive,5758
Eastern White Pine,40.33970482,-74.66509223,Alive,5757
Eastern White Pine,40.33968897,-74.66507077,Alive,5756
Eastern White Pine,40.33967211,-74.66504261,Alive,5755
Eastern White Pine,40.33963786,-74.66501176,Alive,5754
Eastern White Pine,40.33962355,-74.66494069,Alive,5752
Eastern White Pine,40.33959135,-74.66497824,Alive,5751
Eastern White Pine,40.33955813,-74.66493398,Alive,5750
Eastern White Pine,40.33954433,-74.66486692,Alive,5749
Eastern White Pine,40.33943495,-74.66485888,Alive,5743
Eastern White Pine,40.33939764,-74.66489241,Alive,5742
Eastern White Pine,40.33937873,-74.664938,Alive,5741
Eastern White Pine,40.33941655,-74.66597937,Alive,5688
Eastern White Pine,40.33935266,-74.66593243,Alive,5687
Eastern White Pine,40.33936288,-74.66605581,Alive,5685
Eastern White Pine,40.33934602,-74.66609068,Alive,5684
Eastern White Pine,40.33932046,-74.66614835,Alive,5682
Eastern White Pine,40.3392852,-74.66617249,Alive,5681
Eastern White Pine,40.33928162,-74.66620602,Alive,5680
Eastern White Pine,40.3392714,-74.66627575,Alive,5678
Eastern White Pine,40.33923562,-74.66622345,Alive,5674
Eastern White Pine,40.33919831,-74.66623016,Alive,5673
Eastern White Pine,40.33912931,-74.66624759,Alive,5670
Eastern White Pine,40.33812241,-74.66535509,Alive,5641
Eastern White Pine,40.33914106,-74.66567963,Alive,5602
Eastern White Pine,40.34447386,-74.65167433,Alive,4196
Eastern White Pine,40.34462616,-74.65144634,Alive,4186
Eastern White Pine,40.34473136,-74.65128829,Alive,4185
Eastern White Pine,40.34468077,-74.65131108,Alive,4184
Eastern White Pine,40.34555047,-74.65142989,Alive,4179
Eastern White Pine,40.34605033,-74.65128089,Alive,4128
Eastern White Pine,40.34599054,-74.65124333,Alive,4127
Eastern White Pine,40.34595936,-74.65121651,Alive,4126
Eastern White Pine,40.34590877,-74.65120578,Alive,4125
Eastern White Pine,40.34517099,-74.65099437,Alive,4095
Eastern White Pine,40.34544625,-74.6508638,Alive,4067
Eastern White Pine,40.33869079,-74.65567088,Alive,3648
Eastern White Pine,40.33853763,-74.655975,Alive,3642
Eastern White Pine,40.33852656,-74.65586974,Alive,3641
Eastern White Pine,40.34700828,-74.656071,Alive,3626
Eastern White Pine,40.34072293,-74.65724537,Alive,3602
Eastern White Pine,40.33901154,-74.65547909,Alive,3590
Eastern White Pine,40.33903075,-74.65549679,Alive,3589
Eastern White Pine,40.33905049,-74.65550284,Alive,3588
Eastern White Pine,40.33907455,-74.65553921,Alive,3585
Eastern White Pine,40.34822678,-74.63610279,Alive,3562
Eastern White Pine,40.3481839,-74.63618347,Alive,3561
Eastern White Pine,40.34828104,-74.6362724,Alive,3560
Eastern White Pine,40.34820487,-74.63623525,Alive,3559
Eastern White Pine,40.34492129,-74.65302834,Alive,3549
Eastern White Pine,40.34899854,-74.63550272,Alive,3516
Eastern White Pine,40.34667692,-74.65778061,Alive,3497
Eastern White Pine,40.34407121,-74.65862778,Alive,3494
Eastern White Pine,40.34474993,-74.65975166,Alive,3452
Eastern White Pine,40.34772986,-74.66106823,Alive,3387
Eastern White Pine,40.34723678,-74.65625197,Alive,3337
Eastern White Pine,40.34723149,-74.65625423,Alive,3320
Eastern White Pine,40.34120689,-74.6576532,Alive,3311
Eastern White Pine,40.34125317,-74.65768206,Alive,3310
Eastern White Pine,40.3461918,-74.6593561,Alive,3299
Eastern White Pine,40.34709477,-74.65607753,Alive,3282
Eastern White Pine,40.34920609,-74.63493018,Alive,3275
Eastern White Pine,40.34418829,-74.65907901,Alive,3273
Eastern White Pine,40.34411387,-74.65905665,Alive,3272
Eastern White Pine,40.34548612,-74.65344181,Alive,3268
Eastern White Pine,40.34528634,-74.65328391,Alive,3263
Eastern White Pine,40.34659794,-74.65741513,Removed,3259
Eastern White Pine,40.34477936,-74.66003799,Alive,3231
Eastern White Pine,40.34610524,-74.65608765,Alive,3181
Eastern White Pine,40.34335261,-74.65828612,Alive,3162
Eastern White Pine,40.34723512,-74.6563382,Alive,3150
Eastern White Pine,40.34844895,-74.63958692,Alive,3133
Eastern White Pine,40.34896659,-74.6356391,Alive,3121
Eastern White Pine,40.33847441,-74.65605137,Alive,3120
Eastern White Pine,40.34201114,-74.65804447,Alive,3119
Eastern White Pine,40.34431575,-74.65906594,Alive,3099
Eastern White Pine,40.33899743,-74.65549036,Alive,3089
Eastern White Pine,40.33860985,-74.65578062,Alive,3082
Eastern White Pine,40.33910072,-74.65549944,Alive,3080
Eastern White Pine,40.33912332,-74.65550046,Alive,3079
Eastern White Pine,40.34190585,-74.65544801,Alive,3073
Eastern White Pine,40.34272892,-74.65598733,Alive,3069
Eastern White Pine,40.34703496,-74.65568782,Alive,3064
Eastern White Pine,40.34111246,-74.65444075,Alive,3056
Eastern White Pine,40.34112568,-74.6543833,Alive,3055
Eastern White Pine,40.34517364,-74.6531927,Alive,3034
Eastern White Pine,40.33865193,-74.65571867,Alive,3033
Eastern White Pine,40.34098115,-74.65621343,Alive,3032
Eastern White Pine,40.34848692,-74.63997952,Alive,2987
Eastern White Pine,40.34623685,-74.65612082,Alive,2981
Eastern White Pine,40.34901152,-74.63541855,Alive,2974
Eastern White Pine,40.3486293,-74.63501095,Alive,2973
Eastern White Pine,40.3406696,-74.65734279,Alive,2962
Eastern White Pine,40.34542924,-74.65707851,Alive,2942
Eastern White Pine,40.34907813,-74.63883844,Alive,2933
Eastern White Pine,40.34899163,-74.63558587,Alive,2929
Eastern White Pine,40.33915444,-74.655557,Alive,2928
Eastern White Pine,40.33914092,-74.65550459,Alive,2927
Eastern White Pine,40.33850162,-74.65604261,Alive,2926
Eastern White Pine,40.34647333,-74.65720857,Stump,2887
Eastern White Pine,40.34196794,-74.65490683,Alive,2831
Eastern White Pine,40.34200747,-74.65476859,Alive,2830
Eastern White Pine,40.34195007,-74.65439635,Alive,2817
