Common Name,Latitude,Longitude,Photos,Primary ID,Status,Tree Number,Overall Monetary Benefit,Stormwater Monetary Benefit,Runoff Prevention (Gallons),Property Value Total,Energy Savings,Energy Saved (kWh),Natural Gas Savings,Heat Prevention (Therms),Air Quality Monetary Benefit,Pollutants removed (lb),Carbon Monetary Benefit,Carbon Stored (lb),Carbon Sequestered (lb),Carbon Avoided (lb)
Cornelian Cherry Dogwood,40.34602024,-74.65585231,,2352,Alive,1,36.1813,0.876548,81.1618,33.6141,0.478736,7.5273,0.843201,0.93007,0.0812895,0.046045,0.287484,38.3313,23.651,16.5986
Crapemyrtle,40.34993898,-74.64824997,,7772,Alive,1,97.9488,5.26166,487.191,83.3686,2.59837,40.8549,4.95994,5.47092,0.527334,0.293186,1.23287,164.383,81.4422,90.0899
Crapemyrtle,40.34027623,-74.66614097,,6139,Alive,1,112.772,10.8021,1000.19,86.6217,4.53227,71.2621,7.58727,8.36893,1.05912,0.574064,2.16945,289.261,147.229,157.141
Crapemyrtle,40.34827205,-74.66148244,,3909,Alive,1,60.7989,10.8021,1000.19,34.6487,4.53227,71.2621,7.58727,8.36893,1.05912,0.574064,2.16945,289.261,147.229,157.141
Crapemyrtle,40.34901455,-74.6601157,,3854,Alive,1,95.6295,25.6944,2379.11,41.0501,9.24781,145.406,11.9108,13.1379,3.5643,1.79097,4.16204,554.939,284.556,320.637
Crapemyrtle,40.34699475,-74.65636949,,3539,Alive,1,41.8438,2.76336,255.866,33.1235,1.61005,25.3152,3.27821,3.61593,0.30666,0.172459,0.762111,101.615,49.8289,55.8231
Crapemyrtle,40.34803805,-74.66182361,,3266,Alive,1,39.0126,1.81995,168.514,33.3688,1.04439,16.4213,2.0607,2.273,0.193975,0.109252,0.524798,69.973,36.7399,36.2109
Crapemyrtle,40.34806371,-74.66188818,,3265,Alive,1,36.1813,0.876548,81.1618,33.6141,0.478736,7.5273,0.843201,0.93007,0.0812895,0.046045,0.287484,38.3313,23.651,16.5986
Crapemyrtle,40.34804539,-74.66192983,,3157,Alive,1,36.1813,0.876548,81.1618,33.6141,0.478736,7.5273,0.843201,0.93007,0.0812895,0.046045,0.287484,38.3313,23.651,16.5986
Crapemyrtle,40.34891836,-74.66008849,,3115,Alive,1,36.1813,0.876548,81.1618,33.6141,0.478736,7.5273,0.843201,0.93007,0.0812895,0.046045,0.287484,38.3313,23.651,16.5986
Crapemyrtle,40.34824599,-74.66158436,,2540,Alive,1,36.1813,0.876548,81.1618,33.6141,0.478736,7.5273,0.843201,0.93007,0.0812895,0.046045,0.287484,38.3313,23.651,16.5986
Crapemyrtle,40.34799903,-74.6619763,,2418,Alive,1,36.1813,0.876548,81.1618,33.6141,0.478736,7.5273,0.843201,0.93007,0.0812895,0.046045,0.287484,38.3313,23.651,16.5986
Crapemyrtle,40.34820988,-74.66157624,,2415,Alive,1,36.1813,0.876548,81.1618,33.6141,0.478736,7.5273,0.843201,0.93007,0.0812895,0.046045,0.287484,38.3313,23.651,16.5986
Crapemyrtle,40.34595177,-74.65543858,,2207,Alive,1,23.1771,0.269897,24.9905,22.4912,0.130605,2.05354,0.1563,0.172403,0.0166312,0.00962773,0.112552,15.0069,11.4043,4.5283
Crapemyrtle,40.3459455,-74.6554614,,2206,Alive,1,23.1771,0.269897,24.9905,22.4912,0.130605,2.05354,0.1563,0.172403,0.0166312,0.00962773,0.112552,15.0069,11.4043,4.5283
Crapemyrtle,40.34584875,-74.65549461,,2191,Alive,1,36.1813,0.876548,81.1618,33.6141,0.478736,7.5273,0.843201,0.93007,0.0812895,0.046045,0.287484,38.3313,23.651,16.5986
Crapemyrtle,40.34495001,-74.65689869,,911,Alive,1,36.1813,0.876548,81.1618,33.6141,0.478736,7.5273,0.843201,0.93007,0.0812895,0.046045,0.287484,38.3313,23.651,16.5986
Crapemyrtle,40.34492857,-74.65686587,,908,Alive,1,41.8438,2.76336,255.866,33.1235,1.61005,25.3152,3.27821,3.61593,0.30666,0.172459,0.762111,101.615,49.8289,55.8231
Crapemyrtle,40.34594888,-74.65526815,,868,Alive,1,39.0126,1.81995,168.514,33.3688,1.04439,16.4213,2.0607,2.273,0.193975,0.109252,0.524798,69.973,36.7399,36.2109
Crapemyrtle,40.34596883,-74.65528287,,867,Alive,1,39.0126,1.81995,168.514,33.3688,1.04439,16.4213,2.0607,2.273,0.193975,0.109252,0.524798,69.973,36.7399,36.2109
Crapemyrtle,40.34598753,-74.65529433,,866,Alive,1,41.8438,2.76336,255.866,33.1235,1.61005,25.3152,3.27821,3.61593,0.30666,0.172459,0.762111,101.615,49.8289,55.8231
Crapemyrtle,40.34821866,-74.6615031,,352,Alive,1,36.1813,0.876548,81.1618,33.6141,0.478736,7.5273,0.843201,0.93007,0.0812895,0.046045,0.287484,38.3313,23.651,16.5986
Crapemyrtle,40.34809564,-74.66201871,,284,Alive,1,39.0126,1.81995,168.514,33.3688,1.04439,16.4213,2.0607,2.273,0.193975,0.109252,0.524798,69.973,36.7399,36.2109
Crapemyrtle,40.34807136,-74.66200115,,283,Alive,1,39.0126,1.81995,168.514,33.3688,1.04439,16.4213,2.0607,2.273,0.193975,0.109252,0.524798,69.973,36.7399,36.2109
Crapemyrtle,40.34815509,-74.66201231,,282,Alive,1,39.0126,1.81995,168.514,33.3688,1.04439,16.4213,2.0607,2.273,0.193975,0.109252,0.524798,69.973,36.7399,36.2109
Crapemyrtle,40.34816287,-74.66174073,,281,Alive,1,36.1813,0.876548,81.1618,33.6141,0.478736,7.5273,0.843201,0.93007,0.0812895,0.046045,0.287484,38.3313,23.651,16.5986
Crapemyrtle,40.3478811,-74.65957281,,264,Alive,1,41.8438,2.76336,255.866,33.1235,1.61005,25.3152,3.27821,3.61593,0.30666,0.172459,0.762111,101.615,49.8289,55.8231
Crapemyrtle,40.34599996,-74.65532535,,243,Alive,1,39.0126,1.81995,168.514,33.3688,1.04439,16.4213,2.0607,2.273,0.193975,0.109252,0.524798,69.973,36.7399,36.2109
Crapemyrtle,40.34598056,-74.65537341,,168,Alive,1,41.8438,2.76336,255.866,33.1235,1.61005,25.3152,3.27821,3.61593,0.30666,0.172459,0.762111,101.615,49.8289,55.8231
Crapemyrtle,40.34597055,-74.65539459,,167,Alive,1,39.0126,1.81995,168.514,33.3688,1.04439,16.4213,2.0607,2.273,0.193975,0.109252,0.524798,69.973,36.7399,36.2109
Crimean Linden,40.34677103,-74.65156987,,8423,Alive,1,78.9345,4.5688,571.1,51.5291,3.38882,24.1886,16.0847,11.4238,2.97896,0.622035,0.384088,114.996,55.2292,72.7029
Crimean Linden,40.3402425,-74.66492392,,7079,Alive,1,164.298,28.6771,2655.29,104.021,10.2228,160.736,12.7299,14.0414,4.20699,2.09544,4.44032,592.042,297.925,354.443
Crimean Linden,40.34030434,-74.66470532,,7078,Alive,1,164.298,28.6771,2655.29,104.021,10.2228,160.736,12.7299,14.0414,4.20699,2.09544,4.44032,592.042,297.925,354.443
Cucumber Magnolia,40.34027317,-74.63674933,,4969,Alive,1,56.9139,0.269897,24.9905,56.2279,0.130605,2.05354,0.1563,0.172403,0.0166312,0.00962773,0.112552,15.0069,11.4043,4.5283
Cucumber Magnolia,40.34029566,-74.63677347,,4968,Alive,1,56.9139,0.269897,24.9905,56.2279,0.130605,2.05354,0.1563,0.172403,0.0166312,0.00962773,0.112552,15.0069,11.4043,4.5283
Cucumber Magnolia,40.34031814,-74.63681102,,4967,Alive,1,56.9139,0.269897,24.9905,56.2279,0.130605,2.05354,0.1563,0.172403,0.0166312,0.00962773,0.112552,15.0069,11.4043,4.5283
Cucumber Magnolia,40.34034063,-74.6368432,,4966,Alive,1,56.9139,0.269897,24.9905,56.2279,0.130605,2.05354,0.1563,0.172403,0.0166312,0.00962773,0.112552,15.0069,11.4043,4.5283
Cucumber Magnolia,40.34772353,-74.65958307,,3395,Alive,1,207.016,34.8611,4357.64,30.2485,26.3125,187.812,89.3745,63.4762,23.9874,4.9529,2.23193,668.241,191.089,564.502
Dawn Redwood,40.33980704,-74.66614097,image_pg_5d88b5dea73e7.jpg,9440,Alive,1,56.2656,0.699733,87.4667,51.8805,0.501644,3.58061,2.65538,1.88592,0.452046,0.0944136,0.0763024,22.845,14.5261,10.7621
Dawn Redwood,40.3406846,-74.65274535,,9435,Alive,1,176.12,34.8611,4357.64,0.00647655,26.3125,187.812,89.3745,63.4762,23.9874,4.9529,1.57847,472.595,0.0022,564.502
Dawn Redwood,40.34084867,-74.65292774,,9434,Alive,1,209.815,33.6798,4209.98,37.3307,25.554,182.398,87.6601,62.2586,23.2712,4.80641,2.31879,694.248,228.198,548.229
Dawn Redwood,40.34088751,-74.65297736,,9433,Alive,1,188.48,34.8611,4357.64,12.1033,26.3125,187.812,89.3745,63.4762,23.9874,4.9529,1.84137,551.309,76.437,564.502
Dawn Redwood,40.34094884,-74.65290897,,9432,Alive,1,176.12,34.8611,4357.64,0.00647655,26.3125,187.812,89.3745,63.4762,23.9874,4.9529,1.57847,472.595,0.0022,564.502
Dawn Redwood,40.33089989,-74.6392411,,9250,Alive,1,66.5199,2.58992,323.74,51.7538,1.72995,12.3479,8.69403,6.17474,1.52946,0.319654,0.222744,66.6899,35.8586,37.1139
Dawn Redwood,40.34735976,-74.64533038,,9227,Alive,1,176.123,34.8611,4357.64,0.00647655,26.3125,187.812,89.3745,63.4762,23.9874,4.9529,1.581,473.355,0.0022,564.502
Dawn Redwood,40.3474124,-74.64537464,,9226,Alive,1,200.837,34.8611,4357.64,24.2001,26.3125,187.812,89.3745,63.4762,23.9874,4.9529,2.10174,629.264,152.872,564.502
Dawn Redwood,40.34749212,-74.6453277,,9224,Alive,1,176.115,34.8611,4357.64,0.00647655,26.3125,187.812,89.3745,63.4762,23.9874,4.9529,1.57339,471.075,0.0022,564.502
Dawn Redwood,40.34729486,-74.64517951,,9215,Alive,1,213.195,34.8611,4357.64,36.297,26.3125,187.812,89.3745,63.4762,23.9874,4.9529,2.36211,707.219,229.307,564.502
Dawn Redwood,40.34549798,-74.65297535,,8259,Alive,1,117.219,12.2893,1137.89,88.1415,5.05518,79.4839,8.06866,8.89991,1.26225,0.676695,2.40182,320.243,162.878,175.272
Dawn Redwood,40.34556544,-74.65296596,,8257,Alive,1,177.568,36.134,3345.74,102.596,12.997,204.355,14.9092,16.4451,5.93088,2.91403,5.00094,666.792,305.69,450.626
Dawn Redwood,40.34556749,-74.65307057,,8255,Alive,1,175.884,46.3349,4290.27,78.6378,18.119,284.89,18.9843,20.9401,8.45027,4.13285,5.35749,714.332,230.628,628.217
Dawn Redwood,40.34568043,-74.65309806,,8248,Alive,1,101.408,6.61274,612.29,83.9464,3.0687,48.25,5.67525,6.25993,0.636889,0.352601,1.46761,195.682,98.1548,106.397
Dawn Redwood,40.3434772,-74.66025822,,8125,Alive,1,139.446,19.7293,1826.79,95.9017,7.56701,118.978,10.3775,11.4466,2.37266,1.22797,3.49744,466.325,237.29,262.361
Dawn Redwood,40.3404771,-74.63655621,,8031,Alive,1,174.914,34.6426,3207.65,102.881,12.4421,195.631,14.4733,15.9644,5.5861,2.75031,4.88882,651.842,304.137,431.39
Dawn Redwood,40.34902168,-74.66484949,,7140,Alive,1,197.574,50.6046,4685.61,89.4388,20.7833,326.782,21.069,23.2395,9.63668,4.71259,6.04213,805.618,257.915,720.593
Dawn Redwood,40.34897466,-74.66479249,,7137,Alive,1,171.625,41.9858,3887.57,84.2235,15.8196,248.736,17.1627,18.9308,7.34683,3.59775,5.0865,678.2,249.585,548.493
Dawn Redwood,40.34980458,-74.66475427,,7095,Alive,1,197.574,50.6046,4685.61,89.4388,20.7833,326.782,21.069,23.2395,9.63668,4.71259,6.04213,805.618,257.915,720.593
Dawn Redwood,40.34126981,-74.66685377,,7065,Alive,1,108.325,9.31488,862.489,85.1018,4.00936,63.0403,7.10589,7.83796,0.855998,0.471433,1.93709,258.278,131.58,139.011
Dawn Redwood,40.34135977,-74.66684841,,7063,Alive,1,97.9488,5.26166,487.191,83.3686,2.59837,40.8549,4.95994,5.47092,0.527334,0.293186,1.23287,164.383,81.4422,90.0899
Dawn Redwood,40.34139708,-74.66679342,,7062,Alive,1,89.0657,1.81995,168.514,83.4219,1.04439,16.4213,2.0607,2.273,0.193975,0.109252,0.524798,69.973,36.7399,36.2109
Dawn Redwood,40.34159231,-74.66630057,,7045,Alive,1,101.408,6.61274,612.29,83.9464,3.0687,48.25,5.67525,6.25993,0.636889,0.352601,1.46761,195.682,98.1548,106.397
Dawn Redwood,40.34084509,-74.6675773,,7009,Alive,1,56.9139,0.269897,24.9905,56.2279,0.130605,2.05354,0.1563,0.172403,0.0166312,0.00962773,0.112552,15.0069,11.4043,4.5283
Dawn Redwood,40.34943255,-74.65555027,,6747,Alive,1,101.408,6.61274,612.29,83.9464,3.0687,48.25,5.67525,6.25993,0.636889,0.352601,1.46761,195.682,98.1548,106.397
Dawn Redwood,40.34958535,-74.65386383,,6706,Alive,1,177.568,36.134,3345.74,102.596,12.997,204.355,14.9092,16.4451,5.93088,2.91403,5.00094,666.792,305.69,450.626
Dawn Redwood,40.33426232,-74.65773493,,6323,Alive,1,121.665,13.7765,1275.6,89.6613,5.57809,87.7057,8.55004,9.43088,1.46537,0.779326,2.63419,351.225,178.527,193.402
Dawn Redwood,40.33488847,-74.65721391,,6264,Alive,1,86.6025,0.876548,81.1618,84.0352,0.478736,7.5273,0.843201,0.93007,0.0812895,0.046045,0.287484,38.3313,23.651,16.5986
Dawn Redwood,40.33978864,-74.6660471,,5835,Alive,1,,,,,,,,,,,,,,
Dawn Redwood,40.33933784,-74.66504395,,5739,Alive,1,130.559,16.7508,1551,92.701,6.6239,104.149,9.5128,10.4928,1.87162,0.984588,3.09892,413.189,209.825,229.662
Dawn Redwood,40.33927191,-74.6650359,,5738,Alive,1,121.665,13.7765,1275.6,89.6613,5.57809,87.7057,8.55004,9.43088,1.46537,0.779326,2.63419,351.225,178.527,193.402
Dawn Redwood,40.339207,-74.66533497,,5731,Alive,1,177.568,36.134,3345.74,102.596,12.997,204.355,14.9092,16.4451,5.93088,2.91403,5.00094,666.792,305.69,450.626
Dawn Redwood,40.33912164,-74.66529876,,5730,Alive,1,172.26,33.1512,3069.56,103.166,11.8873,186.907,14.0375,15.4836,5.24132,2.5866,4.77669,636.892,302.584,412.153
Dawn Redwood,40.34061867,-74.6372214,,4913,Alive,1,56.9139,0.269897,24.9905,56.2279,0.130605,2.05354,0.1563,0.172403,0.0166312,0.00962773,0.112552,15.0069,11.4043,4.5283
Dawn Redwood,40.34064116,-74.63724285,,4912,Alive,1,56.9139,0.269897,24.9905,56.2279,0.130605,2.05354,0.1563,0.172403,0.0166312,0.00962773,0.112552,15.0069,11.4043,4.5283
Dawn Redwood,40.34066569,-74.63726968,,4911,Alive,1,56.9139,0.269897,24.9905,56.2279,0.130605,2.05354,0.1563,0.172403,0.0166312,0.00962773,0.112552,15.0069,11.4043,4.5283
Dawn Redwood,40.34069432,-74.63729918,,4910,Alive,1,56.9139,0.269897,24.9905,56.2279,0.130605,2.05354,0.1563,0.172403,0.0166312,0.00962773,0.112552,15.0069,11.4043,4.5283
Dawn Redwood,40.34072294,-74.63733405,,4909,Alive,1,56.9139,0.269897,24.9905,56.2279,0.130605,2.05354,0.1563,0.172403,0.0166312,0.00962773,0.112552,15.0069,11.4043,4.5283
Dawn Redwood,40.34074134,-74.63735551,,4908,Alive,1,56.9139,0.269897,24.9905,56.2279,0.130605,2.05354,0.1563,0.172403,0.0166312,0.00962773,0.112552,15.0069,11.4043,4.5283
Dawn Redwood,40.34076382,-74.63737696,,4907,Alive,1,56.9139,0.269897,24.9905,56.2279,0.130605,2.05354,0.1563,0.172403,0.0166312,0.00962773,0.112552,15.0069,11.4043,4.5283
Dawn Redwood,40.34072703,-74.63740379,,4906,Alive,1,56.9139,0.269897,24.9905,56.2279,0.130605,2.05354,0.1563,0.172403,0.0166312,0.00962773,0.112552,15.0069,11.4043,4.5283
Dawn Redwood,40.34075156,-74.63743329,,4905,Alive,1,56.9139,0.269897,24.9905,56.2279,0.130605,2.05354,0.1563,0.172403,0.0166312,0.00962773,0.112552,15.0069,11.4043,4.5283
Dawn Redwood,40.33994964,-74.63510513,,4658,Alive,1,143.885,21.2206,1964.87,97.5826,7.98721,125.585,10.7608,11.8694,2.67057,1.36872,3.66359,488.478,249.107,276.93
Dawn Redwood,40.33995986,-74.6351219,,4647,Alive,1,152.765,24.2032,2241.03,100.944,8.82761,138.799,11.5275,12.715,3.26639,1.65022,3.99589,532.785,272.739,306.068
Dawn Redwood,40.34011677,-74.63502131,,4608,Alive,1,86.6025,0.876548,81.1618,84.0352,0.478736,7.5273,0.843201,0.93007,0.0812895,0.046045,0.287484,38.3313,23.651,16.5986
Dawn Redwood,40.3401321,-74.6350535,,4607,Alive,1,89.0657,1.81995,168.514,83.4219,1.04439,16.4213,2.0607,2.273,0.193975,0.109252,0.524798,69.973,36.7399,36.2109
Dawn Redwood,40.34015152,-74.63508703,,4606,Alive,1,86.6025,0.876548,81.1618,84.0352,0.478736,7.5273,0.843201,0.93007,0.0812895,0.046045,0.287484,38.3313,23.651,16.5986
Dawn Redwood,40.34017708,-74.63511921,,4605,Alive,1,86.6025,0.876548,81.1618,84.0352,0.478736,7.5273,0.843201,0.93007,0.0812895,0.046045,0.287484,38.3313,23.651,16.5986
Dawn Redwood,40.34020877,-74.63515945,,4604,Alive,1,86.6025,0.876548,81.1618,84.0352,0.478736,7.5273,0.843201,0.93007,0.0812895,0.046045,0.287484,38.3313,23.651,16.5986
Dawn Redwood,40.34023432,-74.63519432,,4603,Alive,1,86.6025,0.876548,81.1618,84.0352,0.478736,7.5273,0.843201,0.93007,0.0812895,0.046045,0.287484,38.3313,23.651,16.5986
Dawn Redwood,40.34028186,-74.6352607,,4601,Alive,1,86.6025,0.876548,81.1618,84.0352,0.478736,7.5273,0.843201,0.93007,0.0812895,0.046045,0.287484,38.3313,23.651,16.5986
Dawn Redwood,40.34155145,-74.65295597,,3696,Alive,1,41.8438,2.76336,255.866,33.1235,1.61005,25.3152,3.27821,3.61593,0.30666,0.172459,0.762111,101.615,49.8289,55.8231
Dawn Redwood,40.34098662,-74.65633772,,3579,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
Dawn Redwood,40.34029875,-74.6569398,,3083,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
Dawn Redwood,40.34402001,-74.65890199,,3043,Alive,1,41.8438,2.76336,255.866,33.1235,1.61005,25.3152,3.27821,3.61593,0.30666,0.172459,0.762111,101.615,49.8289,55.8231
Dawn Redwood,40.34272516,-74.65478773,,2825,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
Dawn Redwood,40.34109364,-74.65626283,,2729,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
Dawn Redwood,40.34071189,-74.65655677,,2696,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
Dawn Redwood,40.34057166,-74.65707804,,2683,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
Dawn Redwood,40.34401514,-74.65902007,,2502,Alive,1,148.981,52.0278,4817.39,37.2157,21.6714,340.746,21.7639,24.006,10.0321,4.90584,6.27035,836.046,267.011,751.385
Dawn Redwood,40.34483625,-74.65808461,,2257,Alive,1,99.0607,27.1857,2517.2,41.7225,9.668,152.013,12.2941,13.5607,3.86221,1.93173,4.32819,577.092,296.372,335.206
Dawn Redwood,40.34475584,-74.65838582,,2252,Alive,1,92.1982,24.2032,2241.03,40.3777,8.82761,138.799,11.5275,12.715,3.26639,1.65022,3.99589,532.785,272.739,306.068
Dawn Redwood,40.34107736,-74.65636813,,2091,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
Dawn Redwood,40.34046477,-74.65632232,,1758,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
Dawn Redwood,40.34109562,-74.65631084,,1756,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
Dawn Redwood,40.34064475,-74.6568206,,1662,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
Dawn Redwood,40.34025516,-74.65710938,,1208,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
Dawn Redwood,40.34111735,-74.65628219,,1162,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
Dawn Redwood,40.34741592,-74.65732913,Redwood SS Results_pg_5da45557b3046.jpg,948,Alive,1,176.108,34.8611,4357.64,0.00647655,26.3125,187.812,89.3745,63.4762,23.9874,4.9529,1.5658,468.803,0.0022,564.502
Dawn Redwood,40.34755416,-74.65709035,,906,Alive,1,154.051,53.4511,4949.17,38.6558,22.5595,354.709,22.4587,24.7725,10.4276,5.09909,6.49856,866.475,276.107,782.177
Dawn Redwood,40.34586374,-74.65995796,,644,Alive,1,95.6295,25.6944,2379.11,41.0501,9.24781,145.406,11.9108,13.1379,3.5643,1.79097,4.16204,554.939,284.556,320.637
Deodar Cedar,40.3444186,-74.6552445,image_pg_5d7187a9200d1.jpg,9438,Alive,1,56.2656,0.699733,87.4667,51.8805,0.501644,3.58061,2.65538,1.88592,0.452046,0.0944136,0.0763024,22.845,14.5261,10.7621
Deodar Cedar,40.34449884,-74.65548858,image_pg_5d71871088fd9.jpg,9437,Alive,1,61.3928,1.64483,205.604,51.8172,1.1158,7.96428,5.67471,4.03033,0.990754,0.207034,0.149523,44.7675,25.1924,23.938
Deodar Cedar,40.34888114,-74.64929134,,7825,Alive,1,130.559,16.7508,1551,92.701,6.6239,104.149,9.5128,10.4928,1.87162,0.984588,3.09892,413.189,209.825,229.662
Deodar Cedar,40.34171804,-74.66073431,,7269,Alive,1,130.559,16.7508,1551,92.701,6.6239,104.149,9.5128,10.4928,1.87162,0.984588,3.09892,413.189,209.825,229.662
Deodar Cedar,40.34878098,-74.66385573,,7172,Alive,1,108.325,9.31488,862.489,85.1018,4.00936,63.0403,7.10589,7.83796,0.855998,0.471433,1.93709,258.278,131.58,139.011
Deodar Cedar,40.34158465,-74.66639981,,7044,Alive,1,152.765,24.2032,2241.03,100.944,8.82761,138.799,11.5275,12.715,3.26639,1.65022,3.99589,532.785,272.739,306.068
Deodar Cedar,40.35040351,-74.65305381,,6984,Alive,1,166.952,30.1685,2793.38,103.736,10.7777,169.46,13.1658,14.5221,4.55177,2.25916,4.55244,606.992,299.478,373.679
Deodar Cedar,40.33972884,-74.66558576,,5829,Alive,1,104.866,7.96381,737.389,84.5241,3.53903,55.6451,6.39057,7.04895,0.746443,0.412017,1.70235,226.98,114.867,122.704
Deodar Cedar,40.34198739,-74.66541745,,5720,Alive,1,121.665,13.7765,1275.6,89.6613,5.57809,87.7057,8.55004,9.43088,1.46537,0.779326,2.63419,351.225,178.527,193.402
Deodar Cedar,40.3398331,-74.6354726,,4737,Alive,1,86.6025,0.876548,81.1618,84.0352,0.478736,7.5273,0.843201,0.93007,0.0812895,0.046045,0.287484,38.3313,23.651,16.5986
Deodar Cedar,40.3398607,-74.63551149,,4735,Alive,1,86.6025,0.876548,81.1618,84.0352,0.478736,7.5273,0.843201,0.93007,0.0812895,0.046045,0.287484,38.3313,23.651,16.5986
Deodar Cedar,40.33988933,-74.63555843,,4733,Alive,1,86.6025,0.876548,81.1618,84.0352,0.478736,7.5273,0.843201,0.93007,0.0812895,0.046045,0.287484,38.3313,23.651,16.5986
Deodar Cedar,40.33990364,-74.63557452,,4732,Alive,1,86.6025,0.876548,81.1618,84.0352,0.478736,7.5273,0.843201,0.93007,0.0812895,0.046045,0.287484,38.3313,23.651,16.5986
Deodar Cedar,40.33991999,-74.63559598,,4731,Alive,1,86.6025,0.876548,81.1618,84.0352,0.478736,7.5273,0.843201,0.93007,0.0812895,0.046045,0.287484,38.3313,23.651,16.5986
Deodar Cedar,40.33993686,-74.63561878,,4730,Alive,1,86.6025,0.876548,81.1618,84.0352,0.478736,7.5273,0.843201,0.93007,0.0812895,0.046045,0.287484,38.3313,23.651,16.5986
Deodar Cedar,40.33995373,-74.6356456,,4690,Alive,1,86.6025,0.876548,81.1618,84.0352,0.478736,7.5273,0.843201,0.93007,0.0812895,0.046045,0.287484,38.3313,23.651,16.5986
Deodar Cedar,40.33993635,-74.63534117,image_pg_5bffea009f59b.jpg,4677,Alive,1,94.49,3.91059,362.092,82.7909,2.12804,33.4598,4.24462,4.68191,0.41778,0.23377,0.998137,133.085,64.7296,73.7828
Deodar Cedar,40.33994657,-74.63536531,,4676,Alive,1,94.49,3.91059,362.092,82.7909,2.12804,33.4598,4.24462,4.68191,0.41778,0.23377,0.998137,133.085,64.7296,73.7828
Deodar Cedar,40.33996395,-74.63538677,image_pg_5bffe96fa582c.jpg,4675,Alive,1,101.408,6.61274,612.29,83.9464,3.0687,48.25,5.67525,6.25993,0.636889,0.352601,1.46761,195.682,98.1548,106.397
Deodar Cedar,40.33998133,-74.63540822,image_pg_5bffe90b7c77b.jpg,4674,Alive,1,91.529,2.76336,255.866,82.8086,1.61005,25.3152,3.27821,3.61593,0.30666,0.172459,0.762111,101.615,49.8289,55.8231
Deodar Cedar,40.33999564,-74.63542968,image_pg_5bffe8cc9a9a1.jpg,4673,Alive,1,108.325,9.31488,862.489,85.1018,4.00936,63.0403,7.10589,7.83796,0.855998,0.471433,1.93709,258.278,131.58,139.011
